DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL41,2018,2737.42,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL42,2018,749.24,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL43,2018,82.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL51,2018,1274.22,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL52,2018,1103.60,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL61,2018,2761.02,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL62,2018,188.19,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL63,2018,699.92,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL71,2018,372.47,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL72,2018,255.58,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL81,2018,2413.07,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL82,2018,278.49,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL84,2018,0.93,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL91,2018,46.91,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PL92,2018,1125.96,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PT11,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PT15,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PT16,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PT17,2018,0.00,
