DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL11,2018,221.10,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL12,2018,42.93,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL13,2018,26.56,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL21,2018,7.92,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL22,2018,39.85,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL23,2018,110.04,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL31,2018,1.45,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL32,2018,61.16,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL33,2018,98.18,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL34,2018,228.38,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL41,2018,78.51,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NL42,2018,45.85,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO01,2018,19.87,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO02,2018,22.48,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO03,2018,90.44,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO04,2018,0.10,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO05,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO06,2018,3.19,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO07,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO08,2018,77.13,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO09,2018,33.21,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO0A,2018,0.05,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,NO0B,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,PL21,2018,361.14,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,PL22,2018,293.69,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,PL41,2018,896.20,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,PL42,2018,632.23,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,PL43,2018,159.20,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,PL51,2018,1103.18,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,PL52,2018,768.31,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,PL61,2018,937.46,
